vehicle_id,arrival_hour,departure_hour,arrival_soc,required_soc,energy_demand_kwh
66,19.592810859392653,7.8696548540127935,0.3690149247353007,0.8962427916594992,47.06598341662338
67,17.437229786897827,8.500477519420635,0.2933692104383139,0.8710518372402914,37.81885851695088
68,16.0,7.0,0.29963183783310354,0.9031844196825808,50.33158664819213
69,17.987601720652254,7.649318472121212,0.4111309320700233,0.9235980666623305,8.536594629620385
70,18.806238654171153,7.770783948446407,0.3655896095904472,0.9069607704322452,7.336021343362732
71,20.24535536959604,8.813863908123608,0.5425754132923938,0.9603076697835295,2.516865915950058
72,16.0,7.059586225432099,0.3485536257546057,0.9191985776273431,52.670876832340554
73,17.75417738689709,8.234652005155084,0.4758252715917237,0.8858029094558733,27.087044609471192
74,17.849392690489754,8.252755507537884,0.39566126737376955,0.9200596108163446,22.996935211292836
75,16.0,9.646397242679974,0.4404504036095606,0.9249818550562979,21.534731175410545
76,18.975346549846588,7.0,0.3654915346605426,0.835181204036808,37.746629884076405
77,19.494736063223602,7.342766681882505,0.5061573311874431,0.9574709864131857,30.74233585743707
78,17.418615383937915,7.06264431777668,0.5083810120435116,0.8849547990319321,23.228280294189606
79,21.0,7.0,0.46898935387332163,0.8862338388247285,12.092773980731518
80,17.361279984932683,9.76468693426272,0.49112714907242566,0.9375687993537973,19.841851123616518
81,17.106633058618666,7.0,0.2583446833685421,0.937358261212979,42.78156861442262
82,17.048657304062797,7.183694590945155,0.44848686443634694,0.8649584160566958,30.243557220700417
83,16.369001853423022,9.31576650828216,0.58738026512313,0.9401450809072843,32.20680472630595
84,16.881949013532285,7.0,0.47371068505292463,0.8719775924255239,23.110962541253823
85,16.0,8.756351569287382,0.24539237457977156,0.9909786523349328,39.65905625084422
86,17.616934352173413,7.0,0.3925350235526373,0.8585903009367118,9.089641832220847
87,18.114948006048593,9.24669473652959,0.45624669075095636,0.9119738730852949,37.33470595234345
88,16.0,7.0,0.28639007246525366,0.8608991181546196,41.44844448395615
89,17.796100975040286,7.0,0.2,1.0,46.26986394977282
90,18.08426816348386,7.455077765041089,0.35258531973452095,0.8381089527956442,8.441894489489957
91,19.02917798138108,8.971822690172736,0.28887513880484467,0.9262181373626456,8.96016810399557
92,20.409270145151652,7.969041749363427,0.3978566452915047,0.8632544792761101,12.54424035689315
93,19.70270852920102,7.664284927113428,0.2,0.8822946179276007,37.50285707097441
94,16.759272554928895,9.346044207464715,0.4847051593804234,0.9226768916872589,26.806336187842348
95,16.527175655484708,10.0,0.3048092447059965,0.9612292218813072,10.764517396997498
96,19.15900880309971,8.672257284413774,0.5493628355022034,0.9811698281149523,19.19142189389995
97,16.905440327324957,7.3771454968987165,0.3584651740305433,0.823152601998684,33.2725513631819
98,16.0,7.581856965990728,0.39619164304232696,0.9133875612182232,36.73000656488869
99,21.0,7.0,0.37404476819546234,0.9729746801691761,39.97970416719342
100,17.37855147076561,8.100817422254053,0.29677604648495914,0.815734453061903,32.56821102279927
101,16.746951634622913,7.0,0.7,0.9157191747027423,9.58751887567744
102,16.0,8.551863655309504,0.3256200732989073,0.8998958101289908,1.0667053740730952
103,19.702804184757657,10.0,0.553528228369849,0.9207270907189894,22.382517813623267
104,16.02412830840692,8.717591579793051,0.23595565809049077,0.8613847987336762,33.332482992098384
105,18.057241119135654,7.530852279805067,0.45581970866397414,0.828219058589328,23.825578425412427
106,19.937246312608842,8.526937412631789,0.4718308245897754,0.8043446787410488,24.406798737960333
107,16.055462904551856,9.620533445165876,0.3963734534352806,0.9488191976731052,54.19663918194069
108,18.158964903635077,9.570494635261142,0.31434929205406403,0.9552024568241677,11.425782751961014
109,21.0,7.0,0.3605017146079054,0.9151342674497993,39.356267367659484
110,16.0,8.510296389582322,0.33950657470403195,0.8732925825155952,14.081190428531078
111,16.378988306041563,7.841898509929802,0.7,0.8188477053267127,1.2128801254870865
112,16.190916232425856,8.806593247913689,0.3966095365832771,0.9281672731252513,35.20228817578591
113,17.62618975487918,8.38361395381677,0.4787333167995926,0.8449610358581657,24.78281414399023
114,17.904418245252923,7.0,0.6672437635638051,0.8644350687619732,0.5518200499848699
115,16.0,7.651986913703162,0.2685521998038728,0.8706717960218641,38.21090130716421
116,16.69125330777397,8.198558362896293,0.40564903497519067,0.8901232387151516,34.733145392113705
117,16.453550059094354,7.0,0.3596220802477917,0.8620479776395676,13.053944629423615
118,17.29842150965426,8.58102200986599,0.38707923317749543,0.9016729385496152,24.283007662047105
119,18.436445465062192,7.0,0.3731482049323772,0.8689090849746804,42.493506073760024
120,19.821128244742162,7.201560952582945,0.29021843715546747,0.9350686532419612,51.07141738261023
121,20.11066199309283,9.341311919700132,0.42931154274949496,0.9515531456994026,4.19856272992663
122,19.307268522670647,7.116222211135732,0.2406050833875848,0.9054271338014219,34.24512282230149
123,16.252051761029808,8.573966959201677,0.5483324105963527,0.9231313167690551,33.74935663358249
124,17.993408159345293,7.0,0.4934964709981906,1.0,22.511267955635972
125,21.0,10.0,0.32598057754539767,0.8413698371569343,5.094866829895928
126,20.029065385374594,7.695446361512744,0.3332525017939211,0.8383265949359947,52.110646022370375
127,17.11899088225295,8.095320806947718,0.441326584352238,0.9347498950388438,2.0381581252354457
128,21.0,8.179036796548964,0.28021820265907266,0.9973271418757383,41.03897654517354
129,17.22386162040517,8.60756686433136,0.6717970186202307,0.8869750719030639,2.427507254261552
130,16.663196063393464,7.0,0.45368885930376535,0.986341692110938,31.04055996357088
131,20.79146387185713,7.994663529163336,0.45898947270755164,0.9048216859396745,19.814765032538794
132,16.0,7.341231174218642,0.5022167620535929,0.8659556358980459,24.664908577019702
133,16.0,7.0,0.31308050888948946,0.8504653805681148,9.955529831422641
134,19.88256915612095,8.98712220012871,0.563351497267716,0.9314706792443394,27.44691976770395
135,18.055381863232427,7.647827016400409,0.4171800049323196,0.8542520466108652,22.440558991481343
136,18.25473095707431,8.242520425612518,0.5425218206498248,0.9040638421383514,33.44224173197941
137,17.277154321146046,8.179845418728057,0.37030703101475043,0.9791732512692047,32.642806823519926
138,17.523013265231885,7.665147727623886,0.5975917340096779,0.8846609803564315,17.597050477542638
139,17.083780194337248,9.975027353630779,0.4602015440537185,0.965700473732195,40.55379668948811
140,16.7480141394912,7.952735347370989,0.7,0.8392728255136797,6.427755848016632
141,17.236179555262478,7.0,0.3445717574766655,0.87330454493416,37.25327791813532
142,17.1730975223646,7.599618639816683,0.43068240941361186,0.8296427986892542,35.28899565316537
143,16.34283245796253,8.499737620112114,0.24526356296947635,0.9036498377986679,29.261612214630734
144,16.90966160133631,8.532595109370547,0.320605264368067,0.9390039089858292,43.12953177229956
145,16.0,7.0,0.4928029821771859,0.9037593543803093,7.5770864903572415
146,19.36928440311034,8.929482507344773,0.5693986656309251,0.9613525029985076,31.237563736753167
147,18.780506537966286,7.0,0.7,0.8625410379685435,7.485148323535384
148,17.830182335008335,9.144135202616418,0.38550566400651687,0.9112671376844534,23.48001133147967
149,18.474648769519487,7.0,0.2600179888531604,0.8736265338193072,4.737370649774135
150,18.547154806277256,7.773754780991325,0.5129988640565862,0.9180838292711828,29.010731448071997
151,16.551996406791403,9.064568678026703,0.23082591692480411,0.9251868023106213,49.18959964820414
152,16.93483939555919,8.119605668887068,0.4846416082040105,0.9291197979992032,32.198357203262866
153,19.056633219260753,8.816698517713569,0.3246616425708815,0.8464702830882199,12.672880145060414
154,18.415006970318274,8.618661959709932,0.431739245557059,0.8555126949106716,29.89194579642497
155,21.0,9.286268613404602,0.5636569153247001,0.8647856145904406,21.546122162299785
156,21.0,9.06220985091371,0.3833899856378956,0.8880559626066702,27.635917526629864
157,19.8660242807767,7.546255691463557,0.5399318626492933,0.9043593202103215,35.62748819537945
158,16.47653016854436,8.632941633793465,0.5309737822928724,0.9354044560928338,30.15592104454673
159,16.87088599346085,7.0,0.2,0.8575950650330384,30.7830826569182
160,16.0,7.942095092662214,0.26475988809466416,0.8199490351149124,18.94962371569702
161,18.55951469957342,8.818484734638538,0.2,1.0,40.33757773030238
162,16.0,8.133847654245997,0.7,0.8434273489673785,11.443314233288893
163,17.082761446114002,8.446639731517088,0.3841912111844011,0.9418161861497776,20.868938174781704
164,17.386567201356364,7.7867276240342065,0.6671243819449963,0.9015633438624338,1.483234782169991
165,16.0,9.129069437535144,0.2,0.9125652820403191,58.94549185678612
166,19.595472629157268,7.919584226291008,0.31408473631772116,0.8999224747082049,43.08622663748567
167,16.0,7.534549817595945,0.5200747362648959,0.8807579059026437,28.987265711511967
168,18.535485331406523,8.886517412569056,0.4268911906640026,0.923198614146173,48.77703553381205
169,21.0,7.0,0.4799289839220188,0.8780706396871353,24.914456537500005
170,16.0,8.50103334351735,0.21192876493101148,0.9583151373618395,40.38278480397665
171,17.7028971899859,7.0,0.6065205239318394,0.9284220503128078,3.7651036834494227
172,17.18507972472947,9.277926829238169,0.5165524143635933,0.9299797056640747,21.94051548122651
173,16.796062642207232,7.7389727467532055,0.46024382582372103,0.8746438469971705,27.094152244668063
174,19.520502189270722,8.134984720819688,0.2971584578377289,0.8881822631455503,21.06009798077334
175,20.212658209656887,8.41257039664412,0.4485700191408918,0.8406043595678968,10.78636310744968
176,19.543276298602674,7.0,0.3562765031509765,0.882349197163722,42.32415493855964
177,16.55332183509753,7.3494151584431435,0.2,0.8481712041821852,43.35187114406484
178,21.0,9.04354590928655,0.39243657224177686,0.9656534257794358,52.10096073947529
179,16.0,8.867765024170886,0.37649044026662115,0.9025267907797003,32.74877145595789
180,16.0,8.283032205395216,0.559360226481268,0.9085248617520215,38.79607058563928
181,18.33945856878075,7.0,0.2,0.8887426736324989,53.09824160723701
182,18.1787878382913,8.585503460858575,0.4352799743282052,0.9098789461025704,24.859829869561093
183,18.9760881587575,8.713399590205448,0.22666479278414242,1.0,37.75303261615721
184,21.0,8.047017213123745,0.447883501329332,0.8849929857803754,0.44358313505982416
185,17.760298161268803,9.22317095059146,0.4561420083365959,0.8674793482645003,25.8905128670467
186,18.22745892042596,7.316568209869878,0.38697328343047127,0.9264846566452721,42.38761466504791
187,16.810967894551503,7.490142422500025,0.5210939687216627,0.8,20.79354921391241
188,19.176657036921284,7.0,0.21313509113504517,0.9031978393455466,45.16657455374703
189,17.363042978699323,8.919827510147663,0.5661580675422551,0.881414354835355,16.567801758517238
190,17.361885957867315,8.313861963470131,0.2937881700708788,0.8503843366981954,0.8065027898242421
191,19.086966305927554,7.0,0.2,0.925387883515575,42.96091663373908
192,20.069841854161197,7.0,0.3591406044250287,0.9026994209222897,43.99563968468654
193,16.0,7.127369372628991,0.2,0.8098795546252892,9.936210116651237
194,18.721556849346857,8.793657941980356,0.4381260838369303,0.8676735239403781,8.964046386963961
195,17.459593362644924,7.699639511911371,0.3611124336129662,0.8,30.5259536773269
196,19.89523387532282,7.195213083339674,0.5850530382064054,0.9146634657066752,6.488871168214113
197,17.499754797850976,7.0,0.49733863157604935,0.9141649709220079,21.648171629140197
198,20.6021048663246,7.0,0.2,0.8603359053083164,11.378557861715231
199,16.647173959031925,7.0,0.2742418763323172,0.9270056355841564,44.15085964802332
200,16.0,7.0,0.47809966308013135,0.8358750689439239,0.8984381263913815
201,20.10318608134333,7.0,0.5270618514977552,0.8516741487032504,23.57652276292879
202,16.31291007550906,8.682623236457147,0.583375137233032,0.9208595232191282,25.653226091604534
203,16.0,7.834276946853386,0.5821763927958022,0.8655666622518529,24.008121024372578
204,18.032106837287863,7.1744151569825405,0.3865716084628142,0.8968671521898778,14.114930553945547
205,17.521642667939663,10.0,0.45439834333767537,0.8718175486286829,18.551964679600335
206,19.646209951490015,7.336103086453335,0.5948107755915695,0.8794534421850408,14.527094103571937
207,19.784821639630422,9.167102914383634,0.3545037307096078,0.8816387892022504,39.667222994606355
208,18.191240891778786,9.621108557787714,0.45695892804101856,0.8646621621390911,12.607535182949947
209,16.23036811616403,7.0,0.35096788304805226,0.9151224857180063,8.075000929389143
210,18.573882522448596,8.073962964073566,0.31735778283018595,0.8686035756623025,61.24953253690184
211,18.330388760241153,7.482466349091776,0.40725776774287054,0.9007843356897801,37.59759843672492
212,19.137873348939284,7.401075603440663,0.2968684822990613,0.8635634159312798,48.50498382710076
213,16.250386572510596,8.555376816806906,0.38036260408453765,0.8232850686807771,36.570644511675425
214,17.199254253664893,7.377129503576718,0.24475677032018012,0.9456217624629584,54.33328821332376
215,19.01875623267221,7.504030953673528,0.3715008419226431,0.9249763492547705,13.181576563066315
216,20.49465411046345,7.831885104374706,0.4672585440423792,1.0,42.25500318971812
217,19.93184401591918,7.62660073162343,0.3116854695689807,0.8478013580000872,13.905661055637104
218,18.164109742305595,7.0,0.4013937628796369,0.8895519756333985,30.61713172003346
219,17.025209952157706,8.795906504847473,0.4209013890431897,0.8935746259572097,27.687909807060414
220,18.80764111735861,9.048530938507596,0.4678802337732002,0.9494684719141065,32.76304291833312
221,16.0,8.343618589535218,0.37996302380421765,0.8746446052933696,5.304287635095609
222,16.365997121478213,7.623447348977734,0.5628799512801709,0.8414479072912073,3.2396192373761914
223,21.0,7.294789263670218,0.2,0.9603904654230502,8.526531916040115
224,18.804068960093844,7.296379937073553,0.7,0.8841674985369387,3.2448447790537776
225,17.30494653245409,10.0,0.26932993539437255,0.9439321754863021,11.45580712254124
226,19.658277369170538,8.937838301566643,0.4605085035031117,0.9381099200396106,40.50816689659793
227,20.57394992769919,7.159889921416664,0.25922981346912277,0.8985054763048851,13.739742139545543
228,17.11072488350872,8.164697827437138,0.4966402239263953,0.8912843147482626,7.668292560104209
229,17.14518411510105,7.637464974900638,0.44148537288923917,0.8804217596835098,24.029545359566207
230,16.894708453305988,8.58380037615629,0.30239296939823657,0.8992403435615005,46.55009380986637
231,19.927700637430725,8.54349910278934,0.560963101811547,0.9431550113085316,20.82712367298475
232,19.947114895040247,9.08360965390547,0.3754058680597118,0.8601779909470211,6.744768264782447
233,20.7718066425822,7.149443541337803,0.48208239070855063,0.905442281510456,28.545547539549034
234,20.01720589969767,8.104735298638133,0.26242602922059466,0.8440684285900596,14.851692248617367
235,16.0,7.0,0.395366854664263,0.8502946883478903,12.415358013455661
236,18.5619286418364,7.0,0.7,0.8984530501422188,15.326922734850964
237,16.0,8.884100836559178,0.5444448293671195,0.8019920995853085,0.9040185208675898
238,16.974171250057168,7.049316208594675,0.44614311331765777,1.0,38.64494255026756
239,18.341188407161727,7.159091201952144,0.33266187585853063,0.8403470022544882,28.246022676179294
240,19.671130796699806,7.991721925449951,0.41012478038125133,0.8979955743671724,39.4560083968464
241,16.218313315097845,8.694761030846536,0.42963489852585734,0.9584108860908432,28.267300235491007
242,16.0,7.0,0.46738426523796184,0.8568547330624751,8.775261295390317
243,18.361061683610863,7.0,0.23850092377335017,0.8,42.15910325933892
244,21.0,7.12977675785649,0.5002611941413548,0.8777527119937665,30.613021895758912
245,17.594307560659693,9.205628077952838,0.23656103525580213,0.856258980996194,28.91617608715883
246,18.09383086990052,8.343135051016873,0.6446688778422808,0.8,9.489433938409311
247,21.0,9.323874803787213,0.2842557516374683,0.91424449462861,14.680258309417761
248,19.180549238123575,7.0,0.44449424795142634,0.9103546931116476,25.984692225298502
249,18.43372207396588,7.0,0.5507713859917027,0.9571163227269176,6.184146506071362
250,18.884233330626945,8.46254855264754,0.3621429934803326,0.8439588817239807,35.373169596061295
